code;image_url;product_name;quantity;serving_size;packaging;brands;brands_tags;brand_owner;categories;categories_tags;labels;labels_tags;countries;countries_tags;ingredients_text_en;allergens;allergens_tags;nutrition_data_per;energy_kj_value;enerkj_unit;energy_kcal_value;energy_kcal_unit;fat_value;fat_unit;saturated_fat_value;saturated_fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit;sodium_value;sodium_unit;energy_value;energy_unit;vitamin_c_value;vitamin_c_unit;vitamin_b6_value;vitamin_b6_unit;vitamin_b12_value;vitamin_b12_unit;potassium_value;potassium_unit;calcium_value;calcium_unit;caffeine_value;caffeine_unit;taurine_value;taurine_unit;food_groups_tags;nutriscore_grade
20684600;https://images.openfoodfacts.org/images/products/20684600/front_fr.22.400.jpg;Latte Macchiato;500 g e;14 g;;bellarom;['bellarom'];NULL;Boissons, Produits laitiers, Boissons lactées, Boissons instantanées, Boissons au café, Boissons lactées au café, Boissons avec sucre ajouté;['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:instant-beverages', 'en:coffee-drinks', 'en:coffee-milks', 'en:sweetened-beverages'];"Agriculture durable, Fabriqué en Allemagne, en:UTZ Certified, Café certifié UTZ
";['en:sustainable-farming', 'en:made-in-germany', 'en:utz-certified', 'en:utz-certified-coffee'];Belgium,France;['en:belgium', 'en:france'];sugar, sweet whey powder (milk), skimmed powder, 10% instant coffee, lactose (milk), fertilizer, coconut, salt, stabilizer: potassium phosphate, to keep away from heat and moisture, tightly close the packed after each use, not open,;en:milk;['en:milk'];100g;NULL;NULL;371;kcal;54.000.000.953.674;g;48.000.001.907.349;g;69.900.001.525.879;g;69.900.001.525.879;g;NULL;NULL;93.999.996.185.303;g;12.000.000.476.837;g;0.48000001907348;g;371;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:teas-and-herbal-teas-and-coffees'];NULL
7,61327E+12;https://images.openfoodfacts.org/images/products/761/326/984/7441/front_fr.13.400.jpg;Migros Grande Caffè Intenso;230ml;230ml;;Migros;['migros'];NULL;Boissons, Produits laitiers, Boissons lactées, Boissons au café, Boissons lactées au café;['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:coffee-drinks', 'en:coffee-milks'];"Agriculture durable, Sans sucre ajouté, Sans lactose, en:UTZ Certified, Café certifié UTZ
";['en:sustainable-farming', 'en:no-added-sugar', 'en:no-lactose', 'en:utz-certified', 'en:utz-certified-coffee'];France,Suisse;['en:france', 'en:switzerland'];NULL;;['en:milk'];100g;NULL;NULL;51;kcal;01.aug;g;1;g;5;g;04.mai;g;0.5;g;03.mai;g;0.2;g;0.08;g;51;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:unsweetened-beverages'];e
9,00438E+12;https://images.openfoodfacts.org/images/products/900/438/001/4306/front_es.15.400.jpg;Landessa Ice Coffee Capuccino 230 ML;;NULL;;;[];NULL;Bebidas, Bebidas de café;['en:beverages', 'en:coffee-drinks'];;[];Spain;['en:spain'];NULL;;[];100g;NULL;NULL;28;kcal;1;g;0;g;11;g;7;g;0;g;17;g;0.16;g;0.064;g;28;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:teas-and-herbal-teas-and-coffees'];c
4,00098E+12;https://images.openfoodfacts.org/images/products/400/098/037/7426/front_de.3.400.jpg;Kaffee auf mandelbasis;250 ml;250 ml;Kunststoff, Papier, PP - Polypropylen;Getränk;['getrank'];NULL;Coffee drinks;['en:beverages', 'en:coffee-drinks'];European Vegetarian Union Vegan;['en:vegetarian', 'en:vegan', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan'];Germany;['en:germany'];NULL;en:nuts;['en:nuts'];100g;179;kJ;43;kcal;02.ian;g;01.apr;g;04.iul;g;04.mar;g;NULL;NULL;0.9;g;0.2;g;0.08;g;179;kJ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
1217702;https://images.openfoodfacts.org/images/products/01217702/front_en.20.400.jpg;Starbucks double shot espresso;NULL;1 CAN (192 ml);NULL;Starbucks;['starbucks'];Seven D's Food Company;Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, en:coffee-drinks;['en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:coffees', 'en:coffee-drinks'];NULL;NULL;United States;['en:united-states'];Brewed espresso coffee (water, coffee), reduced-fat milk, sugar, cream, skim milk, ascorbic acid.;en:milk;['en:milk'];100g;NULL;NULL;72.916.666.666.667;kcal;3.125;g;18.229.166.666.667;g;9.375;g;9.375;g;0;g;20.833.333.333.333;g;0.084635416666667;g;0.0338541666666668;g;72.916.666.666.667;kcal;0;mg;NULL;NULL;NULL;NULL;NULL;NULL;78;mg;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
4,04532E+12;https://images.openfoodfacts.org/images/products/404/531/705/4601/front_de.44.400.jpg;Der Eiskaffee (klassisch);1000ml;200ml;en:Container;Bärenmarke, Bärenmarke;['barenmarke', 'barenmarke'];NULL;Getränke, Kaffeegetränke, Eiskaffees;['en:beverages', 'en:coffee-drinks', 'en:iced-coffees'];FSC,FSC Mix;['en:fsc', 'en:fsc-mix'];Deutschland;['en:germany'];;en:milk;['en:milk'];100g;NULL;NULL;58;kcal;01.apr;g;0.9;g;08.mai;g;08.ian;g;NULL;NULL;02.iul;g;0.12;g;0.048;g;58;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
4,04532E+12;https://images.openfoodfacts.org/images/products/404/531/705/3055/front_de.15.400.jpg;Der frische Eis-Kaffee - Latte Macchiato;1 l;200ml;Tetra Pak;Bärenmarke;['barenmarke'];NULL;Getränke, Kaffeegetränke, Eiskaffees, Gezuckerte Getränke;['en:beverages', 'en:coffee-drinks', 'en:iced-coffees', 'en:sweetened-beverages'];100% Arabica,Ohne Gentechnik,FSC Mix;['en:fsc', 'en:fsc-mix', 'en:no-gmos', 'en:ohne-gentechnik', 'de:100-arabica'];Deutschland,en:germany;['en:germany'];NULL;;['en:milk'];100g;257;kJ;61;kcal;01.apr;g;0.9;g;09.feb;g;08.iul;g;NULL;NULL;02.aug;g;0.12;g;0.048;g;257;kJ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
42369936;https://images.openfoodfacts.org/images/products/42369936/front_de.15.400.jpg;Latte Espresso - kräftig;250 ml;NULL;Kunststoff, Aluminium-Platine;Cafèt;['cafet'];NULL;Getränke, Kaffeegetränke, Milchmischgetränk;['en:beverages', 'en:coffee-drinks', 'de:milchmischgetränk'];"Gentechnikfrei, Ohne Gentechnik, Rainforest Alliance

";['en:no-gmos', 'en:ohne-gentechnik', 'en:rainforest-alliance'];Deutschland;['en:germany'];NULL;;['en:milk'];100g;NULL;NULL;56;kcal;01.feb;g;0.8;g;08.feb;g;08.feb;g;NULL;NULL;3;g;0.18;g;0.072;g;56;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
5,76047E+12;https://images.openfoodfacts.org/images/products/576/046/699/5856/front_fr.31.400.jpg;Skinny latte;220 ml;NULL;;Starbucks;['starbucks'];NULL;Bevande al caffè;['en:beverages', 'en:coffee-drinks'];;[];Suisse;['en:switzerland'];;;['en:milk'];100g;NULL;NULL;35;kcal;0.9;g;0.6;g;03.sept;g;03.iun;g;0;g;02.aug;g;0.09;g;0.036;g;35;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];d
42353980;https://images.openfoodfacts.org/images/products/42353980/front_de.3.400.jpg;Müllermilch eiskaffee;400ml;NULL;Kunststoff, Kunststoffflasche;müller;['muller'];NULL;Getränke, Kaffeegetränke, Eiskaffees, Gezuckerte Getränke;['en:beverages', 'en:coffee-drinks', 'en:iced-coffees', 'en:sweetened-beverages'];;[];Deutschland;['en:germany'];NULL;en:milk;['en:milk'];100g;NULL;NULL;70;kcal;01.apr;g;0.9;g;12.feb;g;11.feb;g;NULL;NULL;03.mar;g;0.16;g;0.064;g;70;kcal;NULL;NULL;0.28;mg;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
